track_id,split,genre
68551,test,Experimental
68573,train,Experimental
68579,train,Experimental
68582,test,Electronic
68587,test,Electronic
68592,train,Hip-Hop
68600,train,Hip-Hop
68601,train,Hip-Hop
68680,train,Electronic
68682,train,Electronic
68683,train,Electronic
68820,train,Rock
68821,train,Rock
68837,train,Folk
68838,train,Folk
68839,train,Folk
68840,train,Folk
68841,train,Folk
68842,train,Folk
68843,train,Folk
68844,train,Folk
68851,train,Folk
68852,train,Folk
68853,train,Folk
68854,train,Folk
68860,train,Folk
68861,train,Folk
68862,train,Folk
68869,train,Experimental
68872,train,Experimental
68875,train,Experimental
68891,test,Electronic
68892,test,Electronic
68893,test,Electronic
68894,test,Electronic
68895,test,Electronic
68896,test,Electronic
68897,test,Electronic
68898,test,Electronic
68899,test,Electronic
68909,val,Rock
69001,train,Experimental
69002,train,Experimental
69170,train,Electronic
69181,train,Pop
69182,train,Pop
69188,train,Pop
69193,train,Electronic
69194,val,Electronic
69195,train,Electronic
69196,train,Electronic
69197,train,Electronic
69198,train,Electronic
69199,train,Electronic
69200,train,Electronic
69201,train,Electronic
69202,train,Electronic
69203,train,Electronic
69204,train,Electronic
69205,train,Electronic
69206,train,Electronic
69207,train,Electronic
69208,train,Electronic
69209,train,Electronic
69210,train,Electronic
69211,train,Electronic
69221,test,Electronic
69222,test,Electronic
69223,test,Electronic
69303,test,Experimental
69554,train,Hip-Hop
69555,train,Hip-Hop
69561,train,Hip-Hop
69563,train,Hip-Hop
69564,train,Hip-Hop
69567,train,Folk
69682,train,Experimental
69723,train,Rock
69726,train,Rock
69727,train,Rock
69732,train,Electronic
69744,train,Pop
69745,train,Pop
69746,train,Pop
69747,train,Pop
69761,train,Folk
69762,train,Folk
69763,train,Folk
69764,train,Folk
69765,train,Folk
69766,train,Folk
69767,train,Folk
69768,train,Folk
69781,train,Rock
69784,train,Experimental
69785,train,Experimental
69787,train,Experimental
69788,train,Experimental
69789,train,Experimental
69791,train,Experimental
69792,train,Experimental
69793,train,Experimental
69798,train,Experimental
69822,train,Hip-Hop
69823,train,Hip-Hop
69824,train,Hip-Hop
69825,train,Hip-Hop
69826,train,Hip-Hop
69827,train,Hip-Hop
69828,train,Hip-Hop
69830,train,Hip-Hop
69833,train,Hip-Hop
69904,train,Hip-Hop
69947,val,Rock
69949,val,Rock
69985,val,Electronic
70002,train,Experimental
70005,train,Experimental
70174,train,Experimental
70206,train,Hip-Hop
70207,train,Hip-Hop
70208,train,Hip-Hop
70299,val,Electronic
70300,val,Electronic
70301,val,Electronic
70302,val,Electronic
70303,val,Electronic
70402,train,Rock
70403,val,Rock
70409,train,Rock
70423,val,Pop
70424,val,Pop
70425,val,Pop
70426,val,Pop
70654,train,Hip-Hop
70655,train,Hip-Hop
70657,train,Hip-Hop
70660,train,Hip-Hop
70768,val,Hip-Hop
70770,val,Hip-Hop
70772,val,Hip-Hop
70773,val,Hip-Hop
70774,val,Hip-Hop
70775,val,Hip-Hop
70813,train,Rock
70873,train,Pop
70875,train,Pop
70878,train,Pop
70879,train,Pop
71096,train,Electronic
71133,train,Folk
71157,train,Hip-Hop
71158,train,Hip-Hop
71172,train,Hip-Hop
71173,train,Hip-Hop
71174,train,Hip-Hop
71175,train,Hip-Hop
71216,train,Hip-Hop
71225,train,Hip-Hop
71228,train,Hip-Hop
71230,train,Hip-Hop
71231,train,Hip-Hop
71240,train,Hip-Hop
71241,train,Hip-Hop
71242,train,Hip-Hop
71243,train,Hip-Hop
71244,train,Hip-Hop
71245,train,Hip-Hop
71246,train,Hip-Hop
71247,train,Hip-Hop
71248,train,Hip-Hop
71249,train,Hip-Hop
71250,train,Hip-Hop
71251,train,Hip-Hop
71252,train,Hip-Hop
71253,train,Hip-Hop
71254,train,Hip-Hop
71255,train,Hip-Hop
71276,train,Rock
71303,val,Rock
71304,val,Rock
71371,test,Rock
71372,test,Rock
71420,test,Electronic
71503,test,Electronic
71506,val,Electronic
71507,train,Electronic
71508,train,Electronic
71509,train,Electronic
71510,train,Electronic
71511,train,Electronic
71512,train,Electronic
71513,train,Electronic
71514,train,Electronic
71515,train,Electronic
71516,train,Electronic
71617,train,Rock
71620,train,Rock
71622,train,Rock
71690,train,Hip-Hop
71691,train,Hip-Hop
71692,train,Hip-Hop
71693,train,Hip-Hop
71694,train,Hip-Hop
71695,train,Hip-Hop
71709,train,Pop
71711,test,Rock
71714,train,Rock
71715,train,Rock
71719,train,Rock
71721,train,Rock
71722,val,Folk
71822,train,Electronic
71884,train,Experimental
71885,train,Experimental
71937,train,Rock
71938,train,Rock
72046,train,Folk
72047,train,Folk
72050,train,Folk
72056,train,Folk
72058,train,Folk
72059,train,Folk
72064,train,Rock
72067,train,Electronic
72068,train,Electronic
72069,train,Electronic
72070,train,Electronic
72071,train,Electronic
72072,train,Electronic
72073,train,Electronic
72074,train,Electronic
72075,train,Electronic
72076,train,Electronic
72129,train,Hip-Hop
72130,train,Hip-Hop
72131,train,Hip-Hop
72134,train,Hip-Hop
72135,train,Hip-Hop
72136,train,Hip-Hop
72146,train,Experimental
72149,train,Experimental
72200,train,Electronic
72206,train,Electronic
72210,train,Electronic
72215,train,Electronic
72232,train,Electronic
72233,train,Electronic
72234,train,Hip-Hop
72287,train,Rock
72288,train,Rock
72289,train,Rock
72290,train,Rock
72456,train,Rock
72468,train,Hip-Hop
72476,train,Pop
72477,train,Electronic
72513,val,Rock
72514,val,Pop
72562,train,Folk
72565,train,Folk
72570,train,Folk
72604,train,Electronic
72605,train,Folk
72607,train,Folk
72612,train,Folk
72738,train,Rock
72781,train,Hip-Hop
72782,train,Hip-Hop
72783,train,Hip-Hop
72784,train,Hip-Hop
72785,train,Hip-Hop
72786,train,Hip-Hop
72787,train,Hip-Hop
72788,train,Hip-Hop
72789,train,Hip-Hop
72790,train,Hip-Hop
72926,train,Experimental
72927,train,Experimental
72928,train,Experimental
72930,train,Experimental
73087,val,Pop
73099,train,Experimental
73100,train,Experimental
73123,train,Electronic
73124,train,Electronic
73125,train,Electronic
73169,train,Folk
73170,train,Folk
73171,train,Folk
73172,train,Folk
73174,train,Folk
73175,train,Folk
73192,train,Rock
73193,train,Rock
73306,train,Rock
73309,train,Rock
73318,train,Rock
73335,train,Electronic
73340,train,Electronic
73341,train,Electronic
73342,train,Electronic
73343,train,Electronic
73344,train,Electronic
73363,train,Electronic
73365,train,Electronic
73366,train,Electronic
73367,train,Electronic
73368,train,Electronic
73369,train,Electronic
73370,train,Electronic
73371,train,Electronic
73372,train,Electronic
73465,train,Pop
73466,train,Pop
73467,train,Pop
73468,train,Pop
73469,train,Pop
73486,train,Rock
73494,test,Experimental
73495,train,Instrumental
73519,test,Rock
73520,test,Rock
73521,test,Rock
73522,test,Rock
73550,train,Hip-Hop
73551,train,Hip-Hop
73560,val,Electronic
73561,val,Electronic
73564,val,Electronic
73565,val,Electronic
73566,train,Folk
73568,train,Folk
73572,train,Folk
73573,train,Folk
73580,train,Folk
73584,train,Folk
73585,train,Folk
73587,train,Folk
73658,train,Folk
73675,train,Folk
73760,train,International
73761,train,International
73762,train,International
73763,val,International
73764,train,International
73765,train,International
73766,train,International
73767,train,International
73768,train,International
73769,train,International
73770,train,International
73771,train,International
73772,train,International
73773,val,International
73774,train,International
73775,val,International
73776,test,International
73777,test,International
73778,train,International
73779,test,International
73792,train,Pop
73797,train,Folk
73819,train,Experimental
73820,train,Experimental
73821,train,Experimental
73822,train,Experimental
73921,train,Pop
74002,test,Pop
74302,train,Experimental
74347,train,Experimental
74348,train,Rock
74362,train,Electronic
74365,train,Electronic
74370,train,Experimental
74371,train,Experimental
74372,train,Experimental
74373,train,Experimental
74374,test,Experimental
74375,train,Experimental
74376,val,Experimental
74377,train,Experimental
74378,train,Experimental
74380,train,Experimental
74381,train,Experimental
74382,train,Experimental
74383,train,Experimental
74384,train,Experimental
74385,train,Experimental
74386,train,Experimental
74387,train,Experimental
74388,train,Experimental
74389,val,Experimental
74390,train,Experimental
74391,val,Experimental
74392,train,Experimental
74393,test,Experimental
74421,train,Folk
74445,train,Folk
74546,train,Folk
74669,train,Rock
74671,train,Rock
74706,train,Rock
74908,train,Rock
74937,val,Folk
74942,train,Folk
74945,val,Pop
74954,train,Hip-Hop
74955,train,Hip-Hop
74959,train,Experimental
74960,train,Experimental
75194,train,Pop
75211,val,Rock
75221,train,Rock
75230,train,Rock
75304,train,Folk
75310,train,Pop
75314,train,Pop
75317,train,Pop
75371,val,Hip-Hop
75372,val,Hip-Hop
75373,val,Hip-Hop
75374,val,Hip-Hop
75375,val,Hip-Hop
75376,val,Hip-Hop
75377,val,Hip-Hop
75378,val,Hip-Hop
75379,val,Hip-Hop
75380,val,Hip-Hop
75381,val,Hip-Hop
75383,val,Hip-Hop
75386,val,Hip-Hop
75389,val,Hip-Hop
75390,val,Hip-Hop
75391,val,Hip-Hop
75393,val,Hip-Hop
75395,val,Hip-Hop
75396,val,Hip-Hop
75398,val,Hip-Hop
75399,val,Hip-Hop
75401,val,Hip-Hop
75403,val,Hip-Hop
75412,val,Hip-Hop
75415,val,Hip-Hop
75417,val,Hip-Hop
75418,val,Hip-Hop
75419,val,Hip-Hop
75420,val,Hip-Hop
75425,val,Hip-Hop
75427,val,Hip-Hop
75428,val,Hip-Hop
75429,train,Instrumental
75430,train,Instrumental
75431,train,Instrumental
75432,train,Instrumental
75433,train,Instrumental
75434,train,Instrumental
75435,train,Instrumental
75436,train,Instrumental
75437,train,Instrumental
75438,train,Instrumental
75439,train,Instrumental
75440,train,Instrumental
75441,train,Instrumental
75442,train,Instrumental
75443,train,Instrumental
75607,train,Instrumental
75612,train,Instrumental
75692,train,Pop
75745,val,Hip-Hop
75746,val,Hip-Hop
75747,val,Hip-Hop
75748,val,Hip-Hop
75749,val,Hip-Hop
75750,val,Hip-Hop
75751,val,Hip-Hop
75752,val,Hip-Hop
75754,val,Hip-Hop
75755,val,Hip-Hop
75762,train,Electronic
75763,train,Electronic
75764,train,Electronic
75782,train,Rock
75783,train,Rock
75784,train,Rock
75785,train,Rock
75786,train,Rock
75787,train,Rock
75788,train,Rock
75844,train,Folk
75862,train,Folk
75866,train,Folk
75869,train,Folk
75883,train,Folk
75903,train,Rock
75908,train,Rock
75925,train,Hip-Hop
75926,train,Hip-Hop
75927,train,Hip-Hop
75928,train,Hip-Hop
75929,train,Hip-Hop
75930,train,Hip-Hop
75931,train,Hip-Hop
75932,train,Hip-Hop
75933,train,Hip-Hop
75935,train,Hip-Hop
75936,train,Hip-Hop
75937,train,Hip-Hop
75975,train,Experimental
76036,train,Experimental
76069,train,International
76071,train,International
76072,train,International
76073,train,International
76074,train,International
76075,train,International
76076,train,International
76077,train,International
76078,train,International
76079,train,International
76121,train,Rock
76128,test,Pop
76129,test,Pop
76130,test,Pop
76131,test,Pop
76363,test,Instrumental
76375,train,Experimental
76381,train,Experimental
76437,train,Folk
76440,train,Folk
76654,train,Electronic
76659,train,Electronic
77517,train,Experimental
77519,train,Experimental
77521,train,Experimental
77522,train,Experimental
77523,train,Experimental
77564,train,Pop
77571,train,Hip-Hop
77572,train,Pop
77952,train,Electronic
78038,train,Experimental
78156,train,Hip-Hop
78213,train,Folk
78516,train,Hip-Hop
78833,train,Hip-Hop
78834,train,Hip-Hop
78839,train,Hip-Hop
78841,train,Hip-Hop
78843,train,Hip-Hop
78845,train,Hip-Hop
78847,train,Hip-Hop
78848,train,Hip-Hop
78849,train,Hip-Hop
78850,train,Hip-Hop
78851,train,Hip-Hop
78852,train,Hip-Hop
78984,train,Hip-Hop
78998,train,Hip-Hop
79087,train,Experimental
79575,train,Rock
79593,train,Folk
79605,train,Electronic
79606,train,Electronic
79610,train,Hip-Hop
79616,train,Hip-Hop
79741,train,Pop
79973,train,Experimental
79975,train,Experimental
79977,train,Experimental
79978,train,Experimental
79985,train,Folk
79986,train,Folk
79988,train,Folk
79990,train,Folk
79995,train,Folk
80000,val,Folk
80001,val,Folk
80002,val,Folk
80003,val,Folk
80004,val,Folk
80005,val,Folk
80035,train,Rock
80293,train,Hip-Hop
80341,train,International
80351,train,International
80389,train,Instrumental
80402,train,Instrumental
80515,train,Instrumental
80516,train,Instrumental
80517,train,Instrumental
80518,train,Instrumental
80519,train,Instrumental
80520,train,Instrumental
80611,val,Experimental
80680,val,International
80686,val,International
80687,val,International
80693,train,International
80694,train,International
80695,train,International
80696,train,International
80697,train,International
80751,train,International
80753,train,International
80754,train,International
80755,train,International
80756,train,International
80758,train,International
80765,train,International
80766,train,International
80772,train,International
80773,train,International
80774,train,International
80775,train,International
80776,train,International
80793,train,Electronic
80833,train,Electronic
80834,train,Electronic
80835,train,Electronic
80836,train,Electronic
81033,train,Folk
81037,train,Folk
81071,test,Experimental
81082,train,Folk
81083,train,Folk
81084,train,Folk
81085,train,Folk
81189,train,Experimental
81193,train,Electronic
81194,train,Electronic
81195,train,Electronic
81362,train,Experimental
81365,train,Experimental
81436,train,Instrumental
81457,train,Instrumental
81485,train,Instrumental
81491,train,Instrumental
81512,train,Instrumental
81523,train,Instrumental
81543,train,Instrumental
81554,train,Instrumental
81555,train,Instrumental
81565,train,Instrumental
81576,train,Instrumental
81586,train,Instrumental
81600,train,Instrumental
81612,train,Instrumental
81613,train,Instrumental
81623,train,Instrumental
81638,train,Instrumental
81650,train,Instrumental
81660,train,Instrumental
81781,train,Instrumental
81782,train,Instrumental
81792,train,Instrumental
81802,train,Instrumental
81803,train,Instrumental
81814,train,Instrumental
81868,train,Electronic
81895,val,Experimental
81938,train,Folk
81945,train,Folk
81946,train,Folk
81988,train,Instrumental
81999,train,Instrumental
82157,train,Instrumental
82231,train,Experimental
82237,train,Experimental
82242,train,Experimental
82250,train,Experimental
82410,train,Experimental
82462,test,Rock
82464,test,Rock
82505,train,Folk
82507,train,Folk
82628,train,International
82629,train,International
82630,train,International
82631,train,International
82778,test,Hip-Hop
82780,test,Hip-Hop
82881,train,Experimental
82886,train,Experimental
82890,train,Experimental
82892,train,Folk
82893,train,Folk
82914,train,Instrumental
82915,train,Instrumental
82916,train,Instrumental
82917,train,Instrumental
82918,train,Instrumental
82919,train,Instrumental
82920,train,Instrumental
82921,train,Instrumental
82928,train,Instrumental
82929,train,Instrumental
82930,train,Instrumental
82931,train,Instrumental
82932,train,Instrumental
83437,val,Folk
83438,val,Folk
83439,val,Folk
83440,val,Folk
83507,val,Pop
83509,val,Pop
83511,val,Pop
83512,val,Pop
83558,val,Hip-Hop
83600,train,Instrumental
83612,train,Instrumental
83613,train,Instrumental
83715,train,Hip-Hop
83717,train,Hip-Hop
83718,train,Hip-Hop
83719,train,Hip-Hop
83789,train,Rock
83790,train,Rock
83791,train,Rock
83898,test,Experimental
83903,train,Experimental
83906,test,Experimental
83908,val,Experimental
83911,train,Experimental
83913,train,Experimental
83954,train,Experimental
83960,train,Experimental
83969,train,Rock
84009,train,Folk
84054,val,Experimental
84055,train,Experimental
84056,train,Experimental
84057,test,Experimental
84058,train,Experimental
84091,test,Electronic
84095,train,Electronic
84096,train,Electronic
84097,train,Electronic
84111,train,Hip-Hop
84135,train,Experimental
84136,train,Experimental
84139,train,Experimental
84141,train,Experimental
84142,train,Experimental
84144,train,Experimental
84152,test,Experimental
84154,train,Folk
84155,train,Folk
84156,train,Folk
84157,train,Folk
84158,train,Folk
84159,train,Folk
84195,train,Electronic
84198,train,Electronic
84200,train,Electronic
84201,train,Electronic
84202,train,Electronic
84264,train,Electronic
84290,train,Rock
84291,train,Rock
84405,train,Experimental
84417,train,Experimental
84423,train,Experimental
84483,train,Electronic
84484,train,Electronic
84485,train,Electronic
84486,train,Electronic
84605,train,Pop
84736,test,Instrumental
84743,train,Rock
84757,train,Rock
84768,train,Instrumental
84777,test,Electronic
84788,train,Rock
84817,train,Pop
85027,train,Rock
85038,train,Electronic
85039,train,Electronic
85040,train,Electronic
85041,train,Electronic
85290,train,Electronic
85291,train,Electronic
85307,test,Pop
85308,test,Pop
85309,test,Pop
85310,test,Pop
85311,test,Pop
85317,train,Electronic
85318,train,Electronic
85343,train,Electronic
85346,train,Electronic
85347,train,Electronic
85400,train,Experimental
85419,train,Pop
85420,train,Pop
85421,train,Pop
85422,train,Pop
85423,train,Pop
85424,train,Pop
85425,train,Pop
85426,train,Pop
85427,train,Pop
85428,train,Pop
85436,val,Folk
85438,val,Folk
85482,train,Folk
85484,train,Folk
85485,train,Folk
85486,train,Folk
85487,train,Folk
85488,train,Folk
85489,train,Folk
85490,train,Folk
85491,train,Folk
85492,train,Folk
85494,train,Experimental
85592,test,Pop
85593,test,Pop
85594,test,Pop
85595,test,Pop
85596,test,Pop
85598,test,Pop
85599,test,Pop
85600,test,Pop
85691,train,Folk
85692,train,Folk
85693,train,Folk
85787,train,Rock
85788,train,Rock
85791,train,Rock
85792,train,Rock
85816,train,Rock
85817,train,Rock
85822,train,Electronic
85823,train,Electronic
85828,train,Electronic
85831,train,Electronic
85832,train,Electronic
85833,train,Electronic
85834,train,Electronic
85835,train,Electronic
85836,train,Electronic
85837,train,Electronic
85838,train,Electronic
85839,train,Electronic
85840,train,Electronic
85950,train,Pop
85951,train,Pop
85952,train,Pop
85953,train,Pop
85954,train,Pop
85955,train,Pop
85956,train,Pop
85957,train,Pop
85963,train,Folk
85966,train,Folk
85967,train,Folk
85968,val,Folk
85973,val,Folk
86037,test,Instrumental
86038,test,Instrumental
86039,test,Instrumental
86040,test,Instrumental
86077,val,Experimental
86081,val,Experimental
86082,val,Experimental
86116,test,Pop
86117,test,Pop
86118,test,Pop
86119,test,Pop
86140,train,Experimental
86256,test,Experimental
86259,train,Experimental
86262,val,Rock
86263,val,Rock
86415,test,Hip-Hop
86416,test,Hip-Hop
86417,train,Rock
86419,train,Rock
86441,train,Rock
86443,train,Rock
86481,train,Instrumental
86482,train,Instrumental
86483,train,Instrumental
86484,train,Instrumental
86485,train,Instrumental
86486,train,Instrumental
86487,train,Instrumental
86562,train,Rock
86576,train,Experimental
86623,train,Folk
86634,test,Pop
86678,val,Hip-Hop
86679,val,Hip-Hop
86680,val,Hip-Hop
86720,train,Experimental
86721,train,Experimental
86724,train,Experimental
86725,train,Experimental
86730,train,Experimental
86761,train,Rock
86762,train,Rock
86763,train,Rock
86788,test,Rock
86793,train,Electronic
86795,train,Rock
86799,train,Rock
86993,val,Rock
87068,train,Electronic
87069,test,Electronic
87070,train,Electronic
87096,train,Instrumental
87097,train,Instrumental
87098,train,Instrumental
87099,train,Instrumental
87100,train,Instrumental
87101,train,Instrumental
87102,train,Instrumental
87103,train,Instrumental
87104,train,Instrumental
87105,train,Instrumental
87106,train,Instrumental
87107,train,Instrumental
87108,train,Instrumental
87121,train,Rock
87151,train,Rock
87152,train,Rock
87153,train,Rock
87154,train,Rock
87155,train,Rock
87157,train,Electronic
87158,train,Electronic
87159,train,Electronic
87160,train,Electronic
87161,train,Electronic
87185,train,Pop
87186,train,Pop
87187,train,Pop
87188,train,Pop
87189,train,Pop
87190,train,Pop
87191,train,Pop
87192,train,Pop
87193,train,Pop
87194,train,Pop
87237,train,Electronic
87322,train,Pop
87323,train,Pop
87324,train,Pop
87325,train,Pop
87361,train,Rock
87362,train,Rock
87363,train,Rock
87377,train,Electronic
87430,train,Rock
87431,train,Rock
87490,val,Rock
87639,train,Electronic
87641,train,Electronic
87642,train,Electronic
87643,train,Electronic
87644,train,Electronic
87645,train,Electronic
87965,val,Folk
87966,val,Folk
87967,train,Folk
87968,train,Folk
87971,train,Folk
87972,val,Folk
88428,train,Pop
88429,train,Pop
88485,val,Experimental
88486,train,Experimental
88846,train,Folk
88848,train,Folk
88854,train,Folk
88856,train,Folk
88858,train,Folk
88860,train,Folk
88861,train,Folk
88863,train,Folk
88864,train,Folk
88867,train,Folk
88868,train,Folk
88869,train,Folk
88870,train,Folk
88871,train,Folk
88872,train,Folk
88873,train,Folk
88874,train,Folk
88875,train,Folk
88876,train,Folk
88877,train,Folk
88878,train,Folk
88879,train,Folk
88892,train,Folk
88899,train,Rock
88900,train,Rock
88959,train,Rock
88960,train,Rock
89178,val,Hip-Hop
89179,val,Hip-Hop
89192,val,Hip-Hop
89195,val,Hip-Hop
89196,val,Hip-Hop
89212,train,Experimental
89350,train,Folk
89376,train,Experimental
89441,train,Folk
89445,test,Hip-Hop
89447,train,Hip-Hop
89456,train,Hip-Hop
89473,train,Hip-Hop
89474,train,Electronic
89477,val,Folk
89482,train,Folk
89484,train,Folk
89485,train,Folk
89486,train,Folk
89639,train,Electronic
89704,train,Rock
89814,train,Electronic
89815,train,Electronic
89816,train,Electronic
89817,train,Electronic
89841,train,Hip-Hop
89843,train,Hip-Hop
89846,train,Hip-Hop
89847,train,Hip-Hop
89848,train,Hip-Hop
89857,train,Hip-Hop
89859,train,Hip-Hop
89860,train,Hip-Hop
89991,train,Experimental
89992,train,Experimental
90027,train,Experimental
90074,train,Electronic
90278,train,Experimental
90526,test,Instrumental
90527,test,Instrumental
90529,test,Instrumental
90530,test,Instrumental
90570,train,Pop
90579,train,Pop
90582,train,Pop
90583,train,Pop
90587,train,Pop
90589,train,Pop
90590,train,Pop
90591,train,Pop
90592,train,Pop
90616,test,Instrumental
90617,test,Instrumental
90618,test,Instrumental
90625,train,Folk
90639,train,Rock
90652,train,Rock
90695,train,Rock
90804,train,Experimental
90824,train,Pop
90826,train,Pop
90828,train,Pop
90982,train,Hip-Hop
90987,train,Hip-Hop
90993,train,Hip-Hop
91081,train,Electronic
91082,train,Electronic
91083,train,Electronic
91084,train,Electronic
91085,train,Electronic
91086,train,Electronic
91087,train,Electronic
91088,train,Electronic
91089,train,Electronic
91092,train,Rock
91093,train,Rock
91098,train,Folk
91102,train,Folk
91130,train,Experimental
91157,train,Pop
91158,train,Pop
91159,train,Pop
91160,train,Pop
91161,train,Pop
91162,train,Pop
91163,train,Pop
91164,train,Pop
91170,val,Folk
91177,train,International
91178,train,International
91179,train,International
91181,train,International
91182,train,International
91183,train,International
91184,train,International
91185,train,International
91186,train,International
91187,train,International
91205,train,Rock
91228,train,Folk
91238,train,Folk
91306,train,Hip-Hop
91309,train,Hip-Hop
91312,train,Hip-Hop
91315,train,Hip-Hop
91317,train,Hip-Hop
91318,train,Hip-Hop
91319,train,Hip-Hop
91329,train,Rock
91349,train,Pop
91443,train,Folk
91455,train,Rock
91458,train,Rock
91459,train,Rock
91468,test,Pop
91471,test,Pop
91619,train,Electronic
91620,train,Electronic
91621,train,Electronic
91622,train,Electronic
91623,train,Electronic
91624,train,Electronic
91625,train,Electronic
91755,train,Electronic
91788,train,Folk
91790,train,Folk
91791,train,Folk
91793,train,Folk
91796,train,Folk
91797,train,Folk
91851,train,Rock
91868,train,Rock
91869,train,Rock
91894,train,Experimental
91897,train,Experimental
91899,train,Experimental
91900,train,Experimental
91933,train,Folk
91934,train,Folk
91936,train,Folk
91937,train,Folk
91938,train,Folk
91958,train,Folk
91960,train,International
92124,train,Pop
92125,train,Pop
92129,train,Pop
92130,train,Pop
92131,train,Pop
92206,train,International
92275,train,Electronic
92282,train,Electronic
92283,train,Electronic
92284,train,Electronic
92292,train,Folk
92366,test,Electronic
92466,train,Electronic
92508,train,Rock
92535,train,Folk
92536,train,Folk
92538,train,Folk
92539,train,Folk
92540,train,Folk
92546,train,Electronic
92548,train,Electronic
92549,val,Electronic
92551,train,Electronic
92554,train,Electronic
92556,train,Electronic
92561,train,Electronic
92562,train,Electronic
92564,train,Electronic
92565,train,Experimental
92573,train,Experimental
92574,train,Experimental
92868,train,Rock
92872,train,Experimental
92873,train,Experimental
92874,train,Experimental
92878,train,Experimental
92881,train,Experimental
92885,train,Experimental
92886,train,Experimental
92887,train,Experimental
92888,train,Experimental
92889,train,Experimental
92947,train,Instrumental
92948,train,Instrumental
92949,train,Instrumental
92950,train,Instrumental
92951,train,Instrumental
92952,train,Instrumental
92953,train,Instrumental
92954,train,Instrumental
92955,train,Instrumental
93074,val,Folk
93075,val,Folk
93076,val,Folk
93363,train,Electronic
93364,train,Electronic
93518,test,Electronic
93519,test,Electronic
93520,test,Electronic
93521,test,Electronic
93522,test,Electronic
93523,test,Electronic
93704,train,Folk
93710,train,Folk
93712,train,Folk
93716,train,Folk
93727,train,Electronic
93867,train,Rock
93868,train,Rock
93915,train,Instrumental
93917,train,Instrumental
93918,train,Instrumental
93919,train,Instrumental
93920,train,Instrumental
93921,train,Instrumental
93940,train,Electronic
93941,train,Electronic
93942,train,Pop
93943,train,Pop
93944,train,Pop
93950,val,Rock
93956,val,Rock
93981,train,International
93983,val,Rock
93985,val,Rock
93986,val,Rock
94026,train,Rock
94033,train,Instrumental
94034,train,Instrumental
94035,train,Instrumental
94036,train,Instrumental
94037,train,Instrumental
94038,train,Instrumental
94039,train,Instrumental
94093,test,Rock
94099,test,Rock
94101,test,Rock
94102,test,Rock
94263,train,Electronic
94348,train,Rock
94411,train,Electronic
94414,train,Electronic
94415,train,Electronic
94419,train,Rock
94422,train,Folk
94423,train,Pop
94426,train,Hip-Hop
94449,train,Hip-Hop
94465,train,Hip-Hop
94467,train,Hip-Hop
94468,train,Hip-Hop
94628,train,Pop
94630,train,Pop
94631,train,Pop
94632,train,Pop
94634,train,Pop
94635,train,Pop
94638,train,Pop
94803,test,Electronic
95189,train,Experimental
95231,train,Rock
95248,train,Rock
95249,train,Rock
95250,train,Rock
95251,train,Rock
95308,train,Rock
95309,train,Rock
95310,train,Rock
95452,train,Instrumental
95486,test,Pop
95506,train,Rock
95535,test,Rock
95564,train,Experimental
95722,train,Instrumental
95724,train,Instrumental
95725,train,Instrumental
95726,train,Instrumental
95727,train,Instrumental
95908,train,Hip-Hop
95910,train,Hip-Hop
95911,train,Hip-Hop
95912,train,Hip-Hop
95914,train,Hip-Hop
95915,train,Hip-Hop
96166,train,International
96167,train,International
96168,train,International
96169,train,International
96399,train,Rock
96400,train,Rock
96401,train,Rock
96402,train,Rock
96403,train,Rock
96408,train,Rock
96560,val,Rock
96627,train,Experimental
96657,train,Hip-Hop
96675,train,Hip-Hop
96678,train,Hip-Hop
96692,train,Folk
96693,train,Folk
96694,train,Folk
96695,train,Folk
96696,train,Folk
96697,train,Folk
96698,train,Folk
96699,train,Folk
96718,train,Rock
96726,train,Folk
96728,train,Folk
96729,train,Folk
96730,train,Folk
96731,train,Folk
96738,val,International
96742,val,International
96743,val,International
96759,val,Rock
96898,train,Experimental
96900,train,Experimental
96901,train,Experimental
96902,train,Experimental
96935,train,Rock
96936,train,Rock
96944,train,Pop
96945,train,Pop
96946,train,Pop
97037,train,Hip-Hop
97041,train,Hip-Hop
97043,train,Hip-Hop
97211,train,Folk
97215,train,Folk
97216,train,Folk
97279,train,Instrumental
97283,train,Instrumental
97285,train,Instrumental
97286,test,Rock
97373,train,Experimental
97374,train,Experimental
97393,train,Electronic
97404,train,Electronic
97406,train,Experimental
97407,train,Experimental
97424,train,Electronic
97540,train,Electronic
97542,train,Electronic
97544,train,Electronic
97545,train,Electronic
97547,train,Electronic
97548,train,Electronic
97568,train,Hip-Hop
97569,train,Hip-Hop
97570,train,Hip-Hop
97585,train,Folk
97586,train,Folk
97587,train,Folk
97588,train,Folk
97589,train,Folk
97590,train,Folk
97690,train,Rock
97691,train,Hip-Hop
97692,train,Hip-Hop
97697,train,Hip-Hop
97793,train,Experimental
97794,train,Experimental
97813,train,Experimental
97814,train,Experimental
97841,train,Experimental
97844,train,Electronic
97845,train,Electronic
97846,train,Electronic
97847,train,Electronic
97848,train,Electronic
97886,train,Rock
97887,train,Rock
97894,train,Rock
97940,train,Electronic
97958,train,Electronic
97959,train,Electronic
97960,train,Electronic
97961,train,Electronic
97962,train,Electronic
97980,train,Hip-Hop
97986,train,Hip-Hop
97987,train,Hip-Hop
97988,train,Hip-Hop
97989,train,Hip-Hop
98025,val,Rock
98026,val,International
98028,val,International
98031,val,International
